belegstelle\tHDNr
AAWW-1964-58 = AE 1965, 00262	HD018403
AArchSlov-1977-103 = AE 1978, 00612	HD004705
AArchSlov-1977-107 = AE 2003, 01299	HD045027
AArchSlov-1977-76	
AArchSlov-1977-77	
AArchSlov-1977-78 = ILLPRON 01796 = ILJug-02, 01188 = AE 1978, 00603	HD013950
AArchSlov-1977-78 = ILLPRON 01798 = AE 1978, 00604	HD013956
AArchSlov-1995-283
AArchSlov-2006-380	
AArchSlov-2006-382
AArchSlov-2006-383
AArchSlov-2006-386
CIL 03, 04960 = ILLPRON 00142 = AEA 1999/00, +00019	HD056951
CIL 03, 04961 = ILLPRON 00812 = AGN-2, 00142 = AEA 2001/02, +00027	HD058617
CIL 03, 04962 = ILLPRON 00402 = AEA 2011/12, +00042	HD057422
CIL 03, 04962a (p 1813) = ILLPRON 00252 = AEA 2008, +00040	HD057152
CIL 03, 04963 = ILLPRON 00457 = AGN-1, 00161 = RLK 00056 = AEA 2001/02, +00027 = AEA 2005, +00008	HD057313
CIL 03, 04964 = CIL 03, 11524 = ILLPRON 00200 = Leber 00110 = AEA 2005, +00009
CIL 03, 04965 = ILLPRON 00302 = AGN-1, 00170 = RLK 00058 = AEA 2001/02, +00027	HD057174
CIL 03, 04966 (p 1813) = ILLPRON 00836 = AEA 2008, +00024	HD058627
CIL 03, 04967 = CIL 03, 11525 = CSIR-OE-02-04, 00343 = AGN-2, 00336 = ILLPRON 00161 = Leber 00165a = AEA 1999/00, +00019 = AEA 2001/02, +00027 = AEA 2004, +00022	HD056600
CIL 03, 04968 = ILLPRON 00577	HD057392
CIL 03, 04969 = ILLPRON 00843	HD057616
CIL 03, 04970 = CSIR-OE-02-04, 00314 = RLK 00029 = AGN-2, 00328 = ILLPRON 00837 = AEA 2001/02, +00027 = AEA 2004, +00022	HD057611
CIL 03, 04971 = ILLPRON 00303	HD056903
CIL 03, 04972 = ILLPRON 00042 = AGN-2, 00089 = RLK 00063 = AEA 2001/02, +00027	HD023496
CIL 03, 04973 = ILLPRON 00674	HD057880
CIL 03, 04974 = ILLPRON 00027
CIL 03, 04974a (p 1813) = ILLPRON 00813	HD057590
CIL 03, 04975 = ILLPRON 00539	HD057363
CIL 03, 04976 (p 1046) = CIL 03, 11526 = ILLPRON 00208	HD057107
CIL 03, 04977 = ILLPRON 00441	HD057302
CIL 03, 04978 (p 1813) = ILLPRON 00437	HD057299
CIL 03, 04979 = ILLPRON 00540 = AEA 2011/12, +00042	HD057672
CIL 03, 04980 = ILLPRON 00195	HD056639
CIL 03, 04981 = CSIR-OE-02-02, 00135 = ILLPRON 00442 = AEA 2005, +00068	HD057634
CIL 03, 04982 (p 1813) = ILLPRON 00814 = AGN-1, 00145 = RLK 00050	HD058618
CIL 03, 04983 (p 1813, 2328,197) = ILLPRON 00815 = AEA 2011/12, +00042	HD057591
CIL 03, 04983a (p 1813, 2328,197) = ILLPRON 00816	HD058619
CIL 03, 04984 = ILLPRON 00578	HD057762
CIL 03, 04985 = CSIR-OE-02-05, 00414 = ILLPRON 00817 = RLK 00055 = AEA 2008, +00040	HD057592
CIL 03, 04986 = ILLPRON 00579	HD057393
CIL 03, 04987 = ILLPRON 00290 = AEA 1999/00, +00019	HD057171
CIL 03, 04988 = ILLPRON 00180 = AEA 2008, +00040	HD056993
CIL 03, 04989 = ILLPRON 00196	HD057104
CIL 03, 04990 = ILLPRON 00657 = AEA 2003, +00004	HD057490
CIL 03, 04990a (p 1813) = ILLPRON 00253 = AEA 1999/00, +00070 = AEA 2004, +00019 = AEA 2011/12, +00042	HD056858
CIL 03, 04990b (p 1813) = ILLPRON 00084 = AEA 1999/00, +00023	HD056535
CIL 03, 04991 = ILLPRON 00818	HD058620
CIL 03, 04992 = CSIR-OE-02-02, 00139 = ILLPRON 00197 = RLK 00094	HD056640
CIL 03, 04993 = ILLPRON 00426	HD057578
CIL 03, 04994 = CSIR-OE-02-02, 00137 = ILLPRON 00381 = Leber 00168 = Mander 00562 = AEA 2005, +00068 = RICIS-02, 00612/0202 = AEA 2007, +00002 = AEA 2008, +00029	HD057252
CIL 03, 04995 (p 1813) = ILLPRON 00819	HD057599
CIL 03, 04996 = ILLPRON 00422 = RLK 00078	
CIL 03, 04997 = ILLPRON 00580 = RLK 00043	HD057763
CIL 03, 04998 = CSIR-OE-02-05, 00452 = ILLPRON 00675 = AGN-2, 00347 = RLK 00071 = Gerstl 00132 = AEA 2001/02, +00027	HD057508
CIL 03, 04999 = ILLPRON 00423 = AEA 2008, +00040	HD057292
CIL 03, 05000 = ILLPRON 00820 = AGN-1, 00211 = AEA 1999/00, +00019 = AEA 2001/02, +00027	HD058621
CIL 03, 05001 = ILLPRON 00338 = Leber 00191	HD057198
CIL 03, 05002
CIL 03, 05003 = ILLPRON 00043
CIL 03, 05004 (p 1046, 1813)
CIL 03, 05005 = ILLPRON 00424	HD057577
CIL 03, 05005a (p 1813) = ILLPRON 00254 = AGN-1, 00212 = RLK 00084 = AEA 2001/02, +00027	HD057153
CIL 03, 05007 = ILLPRON 00838
CIL 03, 05008
CIL 03, 05009 = ILLPRON 00028
CIL 03, 05010 = CIL 03, 11527 = ILLPRON 00044
CIL 03, 05011 = CIL 03, 11528 = ILLPRON 00581	HD057394
CIL 03, 05012 (p 1813, 2328,197) = ILLPRON 00821	HD057600
CIL 03, 05013 (p 1813)	
CIL 03, 05014 (p 1813) = ILLPRON 00443	HD057303
CIL 03, 05015
CIL 03, 05016 = ILLPRON 00362	HD057205
CIL 03, 05017 (p 1813)
CIL 03, 05018 = ILLPRON 00363	HD057243
CIL 03, 05019 (p 1822) = ILLPRON 00063	HD056430
CIL 03, 05020 (p 1822) = ILLPRON 00651	HD057484
CIL 03, 05021 (p 1822) = ILLPRON 00721 = CCCA-06, 00091 = ZPE-62-265 = AEA 2010, +00014	HD057540
CIL 03, 05022 (p 1822) = ILLPRON 00738 = AEA 2008, +00040	HD058060
CIL 03, 05023 (p 1822) = CSIR-OE-02-04, 00324 = ILLPRON 00004 = AGN-2, 00326 = Schober 00313 = AEA 2001/02, +00027 = AEA 2004, +00022	HD056401
CIL 03, 05024 (p 1822) = ILLPRON 00005	HD056404
CIL 03, 05025 (p 1047) = CIL 03, 11620 = ILLPRON 00006	HD056405
CIL 03, 05026 (p 1822) = ILLPRON 00844 = AGN-1, 00171 = RLK 00057 = AEA 2001/02, +00027	HD013469
CIL 03, 05027 (p 1822) = ILLPRON 00508	HD057657
CIL 03, 05028 = ILLPRON 00126 = AEA 2008, +00040 = AEA 2010, +00004	HD056938
CIL 03, 05029 = ILLPRON 00227	HD056842
CIL 03, 05030 = CIL 03, 11621 = ILLPRON 00309 = AEA 2008, +00029	HD042475
CIL 03, 05031 = ILLPRON 00308 = D 07115 = EQNoricum-V, 00021 = AEA 1983/92, +00156 = AEA 2005, +00005 = AE 2001, +00053	HD057177
CIL 03, 05032 (p 1822) = ILLPRON 00550 = Leber 00224	HD057677
CIL 03, 05033 (p 1822) = ILLPRON 00154	HD056978
CIL 03, 05034 (p 1822) = ILLPRON 00155	HD056597
CIL 03, 05035 (p 1822) = ILLPRON 00453 = Leber 00225	HD057311
CIL 03, 05036 = ILLPRON 00089 = AEA 1999/00, +00023 = AEA 1999/00, +00068 = AEA 1999/00, +00096 = AEA 2008, +00029 = AEA 2011/12, +00008	HD042456
CIL 03, 05037 = ILLPRON 00090	HD056537
CIL 03, 05039 (p 1822) = ILLPRON 00159 = AGN-1, 00172 = AEA 2001/02, +00027	HD056599
CIL 03, 05040 = ILLPRON 01293 = RIS 00273 = AEA 2001/02, +00046	HD038847
CIL 03, 05041 = ILLPRON 01294 = RIS 00274 = AEA 2001/02, +00046	HD038848
CIL 03, 05042 (p 1822) = ILLPRON 01355 = AGN-1, 00163 = RIS 00289 = AEA 2001/02, +00027	HD038863
CIL 03, 05043 = ILLPRON 01487 = RIS 00263	HD038833
CIL 03, 05044 = CIL 03, 05049 = ILLPRON 01483 = ILLPRON 01484 = RIS 00264	HD038835
CIL 03, 05045 = CIL 03, 11622 = CSIR-OE-02-02, 00140 = ILLPRON 01489 = RIS 00265 = Schober 00201	HD038837
CIL 03, 05046 = ILLPRON 01488 = RIS 00266	HD038839
CIL 03, 05047 = ILLPRON 01485 = RIS 00267	HD038842
CIL 03, 05048 = ILLPRON 01486 = RIS 00268 = AEA 2004, +00011 = AEA 2005, +00012	HD038843
CIL 03, 05050 = ILLPRON 01283 = RIS 00288	HD038861
CIL 03, 05051 = AGN-3, 00042
CIL 03, 05052 = ILLPRON 01291 = RIS 00269	HD038844
CIL 03, 05053 = ILLPRON 01345 = RIS 00285	HD038859
CIL 03, 05054 = ILLPRON 01347 = RIS 00286	HD038860
CIL 03, 05055	
CIL 03, 05056 (p 1822) = CIL 03, 10937 = CSIR-OE-01-05, 00008 = LapSav 00224 = AEA 1993/98, 00187 = AEA 2005, +00010 = AEA 2005, +00068 = AEA 2007, +00036 = AEA 2010, +00015	
CIL 03, 05057 = ILLPRON 01214 = RIS 00280	HD038852
CIL 03, 05058 = CSIR-OE-02-03, 00238 = AGN-2, 00322 = ILLPRON 01215 = RIS 00281 = AEA 2001/02, +00027 = AEA 2004, +00022	HD038853
CIL 03, 05059 = ILLPRON 01216 = RIS 00282	HD038854
CIL 03, 05060 (p 1822) = ILLPRON 01288 = RIS 00271 = EQNoricum-V, 00022 = AEA 1999/00, +00097 = AEA 2011/12, +00042	HD038845
CIL 03, 05061 = ILLPRON 01341 = RIS 00275 = AGN-1, 00148 = AEA 2007, +00017	HD038849
CIL 03, 05062 = CSIR-OE-02-05, 00453 = ILLPRON 01342 = RIS 00276	HD038851
CIL 03, 05063 = ILLPRON 01185 = RIS 00105	HD038688
CIL 03, 05064 = ILLPRON 01246 = RIS 00250	HD038813
CIL 03, 05065 = ILLPRON 01434 = RIS 00259	HD038817
CIL 03, 05066 = ILLPRON 01435 = RIS 00260 = AEA 2008, +00040	HD038818
CIL 03, 05067 = ILLPRON 01436 = RIS 00261	HD038819
CIL 03, 05068 = ILLPRON 01351 = RIS 00293	HD038865
CIL 03, 05069 = ILLPRON 01318 = RIS 00255 = AEA 2001/02, +00046	HD038814
CIL 03, 05070 = ILLPRON 01334 = RIS 00256 = AEA 1983/92, +00149 = AEA 2009, +00006	HD038815
CIL 03, 05071 = ILLPRON 01333 = RIS 00257 = AEA 2008, +00040 = AEA 2009, +00006	HD038816
CIL 03, 05072 (p 1825) = ILLPRON 00095 = Legio-II-Ital-Nk, 00016 = Leber 00237a = CBI 00247 = AEA 2006, +00012	HD036289
CIL 03, 05073 (p 1825) = ILLPRON 00509 = EQNoricum-V, 00023 = AEA 2005, +00005	HD057331
CIL 03, 05074 = ILLPRON 00099 = EQNoricum-V, 00024 = RLK 00039 = AGN-1, 00151 = AEA 2005, +00005	HD056572
CIL 03, 05075 = ILLPRON 00097 = Leber 00235 = AGN-2, 00058	HD056570
CIL 03, 05076 = ILLPRON 00100	HD056548
CIL 03, 05077 (p 1825, 2328,198) = ILLPRON 00157	HD056771
CIL 03, 05078 (p 1825) = ILLPRON 00347	HD056957
CIL 03, 05079 (p 1825) = ILLPRON 00158 = EQNoricum-C, 00001	HD056980
CIL 03, 05080 = ILLPRON 00348 = RLK 00067	HD057201
CIL 03, 05081 (p 1825) = CSIR-OE-02-02, 00127 = ILLPRON 00101	HD056573
CIL 03, 05082 = ILLPRON 00030
CIL 03, 05083 = CIL 03, 11652 = CSIR-OE-02-02, 00144 = ILLPRON 00031 = AEA 2008, +00024	
CIL 03, 05084 = ILLPRON 00032 = AEA 2008, +00024	
CIL 03, 05085 = CIL 03, 11653 = ILLPRON 00368 = AEA 2008, +00024 = AEA 2011/12, +00042	HD057281
CIL 03, 05086 (p 1825) = ILLPRON 00371 = AEA 2008, +00024	HD057248
CIL 03, 05087 = ILLPRON 00372 = AEA 2008, +00040	HD057383
CIL 03, 05088 (p 1825) = ILLPRON 00450 = AEA 2008, +00024	HD057654
CIL 03, 05089 = ILLPRON 00739	HD057547
CIL 03, 05090 = ILLPRON 00455 = AEA 2008, +00024 = AEA 2008, +00040	HD057312
CIL 03, 05091 (p 1825) = ILLPRON 00740 = RLK 00026 = AEA 2005, +00065 = AEA 2008, +00024	HD058103
CIL 03, 05092 = CIL 03, 11654 = ILLPRON 00440 = EQNoricum-V, 00025 = AEA 2008, +00024	HD057636
CIL 03, 05092a = ILLPRON 00390 = D 03319 = AEA 2008, +00024 = AEA 2008, +00040	HD057406
CIL 03, 05092b = CIL 03, 11655 = CSIR-OE-02-05, 00437 = ILLPRON 00391 = AEA 2005, +00005 = AEA 2008, +00024	HD057270
CIL 03, 05093 (p 1825) = ILLPRON 00206 = AEA 2008, +00024 = AEA 2011/12, +00003 = AEA 2011/12, +00008	HD042470
CIL 03, 05094 = ILLPRON 00407 = AEA 2008, +00024	HD057282
CIL 03, 05095 (p 1825) = ILLPRON 00428 = AEA 2008, +00024	HD057581
CIL 03, 05096 (p 1825) = ILLPRON 00429 = AEA 2008, +00024	HD057294
CIL 03, 05097 = ILLPRON 00462 = AEA 2007, +00016 = AEA 2008, +00024 = AEA 2011/12, +00008	HD042484
CIL 03, 05098 (p 1825) = ILLPRON 00463 = D 04567 = AEA 2007, +00016 = AEA 2008, +00024 = AEA 2011/12, +00008	HD042485
CIL 03, 05099 (p 1825) = CSIR-OE-02-05, 00418 = ILLPRON 00382 = RLK 00041 = AEA 2008, +00024 = AEA 2008, +00040	HD057396
CIL 03, 05100 = ILLPRON 00222
CIL 03, 05101 = ILLPRON 01983 = ILJug-01, 00363	HD057829
CIL 03, 05102 = ILLPRON 01835 = RIS 00340	HD057828
CIL 03, 05103 (p 1827) = ILLPRON 01912 = CCID 00350	HD057837
CIL 03, 05104 = ILLPRON 01807 = RIS 00345	HD057841
CIL 03, 05105 = ILLPRON 01775	HD057814
CIL 03, 05106 = ILLPRON 01980 = Legio-II-Ital-Nsl, 00013 = AIJ 00011	HD057817
CIL 03, 05107 = ILLPRON 01981	HD057818
CIL 03, 05108 = ILLPRON 01782 = AIJ 00012	HD057816
CIL 03, 05109 = ILLPRON 01982 = ILJug-01, 00366	HD057819
CIL 03, 05110 = ILLPRON 01853 = CIMRM-02, 01401
CIL 03, 05111 = ILLPRON 01854 = EQNoricum-C, 00002 = AGN-1, 00122	HD059834
CIL 03, 05112 = ILLPRON 01809
CIL 03, 05113 = CIL 10, *00357d = ILLPRON 01989 = ILJug-01, 00378 = RIS 00346	
CIL 03, 05114 = CIL 10, *00357d = ILLPRON 01858
CIL 03, 05115 (p 1827) = ILLPRON 01771 = AIJ 00017	
CIL 03, 05116 (p 2285) = CIL 03, 13525 = ILLPRON 01850 = AGN-2, 00059 = EQNoricum-C, 00003 = AEA 2001/02, +00027	HD017173
CIL 03, 05117 (p 2198) = ILLPRON 01930 = ILJug-01, 00380 = IGLFriuli 00034 = AE 2008, +00994	HD060189
CIL 03, 05118 = CIL 03, 11671 = RINMS 00106 = ILLPRON 01945	
CIL 03, 05119 (p 1827, 2285) = RINMS 00102 = ILLPRON 01931 = D 03273	
CIL 03, 05120 (p 2198) = ILLPRON 01932
CIL 03, 05121 (p 2198) = RINMS 00105 = ILLPRON 01928 = D 01857 = CIMRM-02, 01484 = ROPR p 91	
CIL 03, 05122 (p 1827) = RINMS 00104 = ILLPRON 01933	
CIL 03, 05123 = ILLPRON 01934 = D 01858 = IGLFriuli 00035	HD060190
CIL 03, 05124 = ILLPRON 01935 = ILJug-01, 00381 = AE 2003, 01300	HD045401
CIL 03, 05125 = ILLPRON 01810
CIL 03, 05126 = ILLPRON 01811
CIL 03, 05127 = ILLPRON 01969 = AIJ 00031 = RIS 00347 = EQNoricum-C, 00004	
CIL 03, 05128 = ILLPRON 01966 = RIS 00348	
CIL 03, 05129 = ILLPRON 01970
CIL 03, 05130 = ILLPRON 01834 = RIS 00361	HD057858
CIL 03, 05131 = ILLPRON 01759 = AIJ 00025	
CIL 03, 05132 = ILLPRON 01936
CIL 03, 05133 = ILLPRON 01937
CIL 03, 05134 = CIL 03, 11680 = RINMS 00110 = ILLPRON 01950	
CIL 03, 05135 = RINMS 00108 = ILLPRON 01938	
CIL 03, 05136 (p 1828, 2328,26) = RINMS 00109 = ILLPRON 01939	
CIL 03, 05137 = ILLPRON 01940
CIL 03, 05138 = ILLPRON 01941 = D 03907 = RIS 00362 = AEA 2007, +00016 = AE 1934, 00071	HD026758
CIL 03, 05139 = CIL 03, 11681 = RINMS 00112 = ILLPRON 01951	
CIL 03, 05140
CIL 03, 05141 = ILLPRON 01942
CIL 03, 05142 = ILLPRON 01927 = AIJ 00021	HD057862
CIL 03, 05143 = ILLPRON 01976 = AIJ 00022 = EQNoricum-C, 00005	
CIL 03, 05144 = CIL 03, 11682 = ILLPRON 01974 = AIJ 00023	
CIL 03, 05144a = CIL 03, 11683 = ILLPRON 01943	HD050567
CIL 03, 05145 (p 1829) = ILLPRON 01840 = D 04626 = EQNoricum-C, 00006
CIL 03, 05146 (p 1048, 1829) = ILLPRON 01841	
CIL 03, 05147 = ILLPRON 01842	
CIL 03, 05148 = ILLPRON 01843	
CIL 03, 05149 (p 1829) = ILLPRON 01844
CIL 03, 05150 = ILLPRON 01845
CIL 03, 05152 = ILLPRON 01846
CIL 03, 05153 = ILLPRON 01847
CIL 03, 05154 (p 1830) = CIL 10, *00357d = ILLPRON 01614 = Legio-II-Ital-Nsl, 00010 = CBI 00218
CIL 03, 05155 (p 1830) = ILLPRON 01615	
CIL 03, 05156 (p 1830, 2285) = ILLPRON 01616	
CIL 03, 05156a (p 1830) = ILLPRON 01617 = AIJ 00042 = D 03712	HD057848
CIL 03, 05157 (p 1830) = ILLPRON 01618 = EQNoricum-C, 00007	
CIL 03, 05158a = ILLPRON 01619 = ILJug-01, 00399
CIL 03, 05159 (p 1830) = ILLPRON 01620 = EQNoricum-C, 00008	
CIL 03, 05160 (p 1830) = ILLPRON 01621 = Legio-II-Ital-Nsl, 00009 = CBI 00219	
CIL 03, 05161 (p 1830) = ILLPRON 01622 = CBI 00220	
CIL 03, 05162 (p 1830, 2285) = ILLPRON 01623 = CBI 00221 = AEA 2005, +00069	
CIL 03, 05163 (p 1830) = ILLPRON 01624 = CBI 00238	
CIL 03, 05164 (p 1830) = ILLPRON 01625 = CBI 00243	
CIL 03, 05165 = ILLPRON 01626 = CBI 00226 = AEA 2005, +00069
CIL 03, 05166 (p 1830) = ILLPRON 01627 = CBI 00242 = AEA 2005, +00069	
CIL 03, 05167 (p 1830) = ILLPRON 01628 = AIJ 00043 = CBI 00235	
CIL 03, 05168a (p 1830) = ILLPRON 01629 = CBI 00236	
CIL 03, 05169 (p 1830) = ILLPRON 01630 = CBI 00234	
CIL 03, 05170 (p 1830) = ILLPRON 01631 = CBI 00244	
CIL 03, 05171 (p 1830) = ILLPRON 01632 = CBI 00241	
CIL 03, 05172 = ILLPRON 01633 = CBI 00224
CIL 03, 05173 = ILLPRON 01634 = CBI 00231	
CIL 03, 05174 = ILLPRON 01635 = CBI 00223
CIL 03, 05175 (p 1830) = ILLPRON 01636 = CBI 00240	
CIL 03, 05176 (p 1830) = ILLPRON 01637 = CBI 00237	
CIL 03, 05177 (p 1830) = ILLPRON 01638 = CBI 00239	
CIL 03, 05178 (p 1830) = ILLPRON 01639 = Legio-II-Ital-Nsl, 00006 = CBI 00232	
CIL 03, 05179 = ILLPRON 01640 = CBI 00222
CIL 03, 05180 (p 1830) = ILLPRON 01641 = Legio-II-Ital-Nsl, 00005 = CBI 00233	
CIL 03, 05181 (p 1830) = ILLPRON 01642 = CBI 00225	
CIL 03, 05182 (p 1830) = ILLPRON 01643	
CIL 03, 05183 = ILLPRON 01644 = EQNoricum-C, 00009	
CIL 03, 05184 = ILLPRON 01645
CIL 03, 05185 (p 1830) = ILLPRON 01646 = Legio-II-Ital-Nsl, 00003 = CBI 00227	
CIL 03, 05186 (p 1830) = ILLPRON 01647	
CIL 03, 05187 (p 1830, 2285) = ILLPRON 01648 = Legio-II-Ital-Nsl, 00002 = CBI 00228	
CIL 03, 05188 (p 1830) = ILLPRON 01649 = Legio-II-Ital-Nsl, 00001 = D 04860 = CBI 00229	
CIL 03, 05189 (p 1830) = ILLPRON 01650 = Legio-II-Ital-Nsl, 00004 = CBI 00230	
CIL 03, 05190 = ILLPRON 01651
CIL 03, 05191a (p 1830) = ILLPRON 01652 = ILLPRON 01653 = EQNoricum-C, 00010	
CIL 03, 05192 (p 1830) = ILLPRON 01654 = D 04859	
CIL 03, 05193 = ILLPRON 01655 = D 04861
CIL 03, 05194 = CIL 05, *00023,6 = ILLPRON 01656 = InscrIt-10-04, 00384 = CCCA-04, 00240 = CCCA-06, 00083 = EQNoricum-C, 00011
CIL 03, 05195 (p 1830, 2285) = ILLPRON 01584 = CIMRM-02, 01455 = CCCA-06, 00085	
CIL 03, 05196a = ILLPRON 01657 = ILLPRON 01658 = EQNoricum-C, 00012 = AE 2009, 00981
CIL 03, 05197 = ILLPRON 01659 = EQNoricum-C, 00013	
CIL 03, 05198 = ILLPRON 01660
CIL 03, 05199 = ILLPRON 01661
CIL 03, 05200 (p 1830) = ILLPRON 01662	
CIL 03, 05201 = ILLPRON 01663	
CIL 03, 05202 = ILLPRON 01664	HD047125
CIL 03, 05203 = ILLPRON 01665
CIL 03, 05204 (p 1830) = ILLPRON 01666 = Mrav p 207	
CIL 03, 05205 (p 1830) = ILLPRON 01667 = EQNoricum-C, 00014 = AE 2001, 01592c	HD047125
CIL 03, 05206 = ILLPRON 01668
CIL 03, 05207 (p 2328,46) = ILLPRON 01669 = D 00723	
CIL 03, 05208 = ILLPRON 01670
CIL 03, 05209 = ILLPRON 01671
CIL 03, 05210 (p 1830) = CIL 03, 11689 = ILLPRON 01672
CIL 03, 05211 = ILLPRON 01673 = D 01362 = IDRE-02, 00249	HD031293
CIL 03, 05212 = ILLPRON 01674 = D 01362a = IDRE-02, 00250 = AE 2002, +00105	HD028513
CIL 03, 05213 = ILLPRON 01675 = IDRE-02, 00251 = AE 2002, +00105
CIL 03, 05214 = CIL 05, *01097 = ILLPRON 01676 = IDRE-02, 00252 = ZPE-143-298 = AE 2002, +00105
CIL 03, 05215 = ILLPRON 01677 = D 01362b = RHP 00062 = IDRE-02, 00253 = AEA 2011/12, +00020 = AE 2002, +00105	HD024769
CIL 03, 05216 = CIL 03, 11690 = ILLPRON 01732	
CIL 03, 05217 = ILLPRON 01678
CIL 03, 05218 = CIL 03, 11691 = ILLPRON 01679 = Legio-II-Ital-Nsl, 00007 = AIJ 00045 = D 02309 = Schober 00199 = AEA 2005, +00068 = IDRE-02, 00256	HD057850
CIL 03, 05219 (p 1830) = ILLPRON 01680 = AIJ 00046 = Schober 00015	HD057851
CIL 03, 05220 = ILLPRON 01681	HD057843
CIL 03, 05221 (p 2285) = ILLPRON 01583 = Legio-II-Ital-Nsl, 00008 = AIJ 00047 = Schober 00184 = CBI 00245	
CIL 03, 05222 = ILLPRON 01682	HD057846
CIL 03, 05223 = CIL 03, 11692 = ILLPRON 01683	HD057844
CIL 03, 05224 = ILLPRON 01684	HD057845
CIL 03, 05225 = ILLPRON 01685 = EQNoricum-C, 00015	
CIL 03, 05226 (p 1830) = ILLPRON 01686 = ILJug-01, 00400 = EQNoricum-C, 00016
CIL 03, 05227 (p 1830) = ILLPRON 01593 = AGN-2, 00298 = AIJ 00048 = ILJug-01, 00401 = Schober 00324 = EQNoricum-C, 00017	HD032739
CIL 03, 05228 (p 1830) = ILLPRON 01687 = EQNoricum-C, 00018
CIL 03, 05229 = CIL 05, *01097 = ILLPRON 01688 = EQNoricum-C, 00019
CIL 03, 05230 (p 1830) = ILLPRON 01689 = ILJug-01, 00402	
CIL 03, 05231 (p 1830, 2285) = ILLPRON 01609 = AIJ 00060 = ILJug-01, 00395 = ILJug-02, 01184	
CIL 03, 05232 (p 1830) = ILLPRON 01690 = AGN-2, 00148 = ILJug-01, 00392 = D 01977 = AE 1958, 00248 = AE 2001, 01592a	HD053424
CIL 03, 05233 = ILLPRON 01691 = EQNoricum-C, 00020
CIL 03, 05234 (p 1830) = ILLPRON 01594 = AIJ 00049 = Schober 00212	
CIL 03, 05235 = CIL 05, *00023,6 = ILLPRON 01692 = EQNoricum-C, 00021
CIL 03, 05236 = ILLPRON 01693 = EQNoricum-C, 00022
CIL 03, 05237 = ILLPRON 01694 = EQNoricum-C, 00023
CIL 03, 05238 = ILLPRON 01695 = Schober 00063	
CIL 03, 05239 = ILLPRON 01696
CIL 03, 05240 (p 1830) = ILLPRON 01697 = AIJ 00050 = Mander 00494	
CIL 03, 05241 = ILLPRON 01698
CIL 03, 05242 (p 1830, 2285) = ILLPRON 01595 = AIJ 00051 = Schober 00014 = AEA 2007, +00017	
CIL 03, 05243 = ILLPRON 01699
CIL 03, 05244 = ILLPRON 01700
CIL 03, 05245 = ILLPRON 01701
CIL 03, 05246 (p 1830) = ILLPRON 01702 = AIJ 00058 = Schober 00182 = Mander 00497 = AEA 2005, +00068 = RICIS-02, 00613/0401 = RICIS-S-02, p 294	
CIL 03, 05247 = ILLPRON 01703
CIL 03, 05248 = ILLPRON 01704
CIL 03, 05249 = ILLPRON 01705
CIL 03, 05250 = ILLPRON 01706
CIL 03, 05251 (p 1830) = ILLPRON 01585 = AIJ 00052 = Mander 00492	
CIL 03, 05252 = ILLPRON 01707
CIL 03, 05253 = ILLPRON 01708
CIL 03, 05254 = ILLPRON 01709
CIL 03, 05255 = CIL 10, *00357i = ILLPRON 01710
CIL 03, 05256 = ILLPRON 01596 = AIJ 00053 = Mander 00499	
CIL 03, 05257 = ILLPRON 01711
CIL 03, 05258 = ILLPRON 01712
CIL 03, 05259 = CIL 03, 11693 = ILLPRON 01733
CIL 03, 05260 (p 1830) = ILLPRON 01713	
CIL 03, 05261 = ILLPRON 01714
CIL 03, 05262 = ILLPRON 01715 = AIJ 00056 = ILJug-01, 00403	
CIL 03, 05263 = CIL 03, 11694 = ILLPRON 01734
CIL 03, 05264 = ILLPRON 01716
CIL 03, 05265 (p 1830, 2285) = ILLPRON 01597 = AIJ 00057 = Schober 00223 = Mander 00493	
CIL 03, 05266 = ILLPRON 01717
CIL 03, 05267 = CIL 03, 11695 = ILLPRON 01718
CIL 03, 05268 = ILLPRON 01719
CIL 03, 05269 = ILLPRON 01720
CIL 03, 05270 = ILLPRON 01721
CIL 03, 05271 = CIL 03, 11696 = ILLPRON 01722	
CIL 03, 05272 = ILLPRON 01723
CIL 03, 05273 (p 1830) = ILLPRON 01586	
CIL 03, 05274 = ILLPRON 01603 = ILJug-01, 00394	
CIL 03, 05274a = ILLPRON 01724
CIL 03, 05275 = ILLPRON 01725	
CIL 03, 05276 = ILLPRON 01726
CIL 03, 05277 (p 1830, 2285) = ILLPRON 01727
CIL 03, 05278 = ILLPRON 01728
CIL 03, 05279
CIL 03, 05280	
CIL 03, 05281 = ILLPRON 01729
CIL 03, 05282 = ILLPRON 01730 = EQNoricum-C, 00024
CIL 03, 05283 = ILLPRON 01731
CIL 03, 05284 = ILLPRON 01769	
CIL 03, 05285 = ILLPRON 01916	
CIL 03, 05286 = ILLPRON 01917 = AIJ 00076	
CIL 03, 05287 = ILLPRON 01918	
CIL 03, 05288 = ILLPRON 01919
CIL 03, 05289 = ILLPRON 01787	
CIL 03, 05290 = CIL 03, 11707 = ILLPRON 01881
CIL 03, 05291 = ILLPRON 01797 = ILJug-01, 00407	
CIL 03, 05292 = CIL 03, 11708 = ILLPRON 01893 = AIJ 00001 = Schober 00142	
CIL 03, 05293 = ILLPRON 01895
CIL 03, 05294 = ILLPRON 01896
CIL 03, 05295 = CIL 03, 11709 = ILLPRON 01889 = CLE 00637 = RIS 00364 = AEA 1993/98, 00110 = AE 1984, 00715	HD001842
